37600904560,62,62
37600904800,276,279
37600905000,796,7
37600905200,497,512
37600905650,614,614
37600905900,78,78
37600906151,1564,1568
37600906900,175,175
37600906950,129,129
37600907130,59,59
37600907140,876,879
37600907145,1620,1622
37600907150,306,3406
37600907400,291,302
37600907460,43,43
37600907500,311,315
37600908400,26,26
37600908410,228,234
37600908800,577,577
37600909150,3115,3115
37600909410,4,11
37600909500,426,429
37600910200,567,573
37600910600,271,276
37600910900,3878,3911
37600911100,912,914
37600911190,99,109
37600911200,1896,1907
37600911220,173,173
37600911230,1209,1218
37600911240,2218,2233
37600911260,361,370
37600911280,1934,1937
37600911285,501,505
37600911290,314,327
37600911295,178,178
37600911310,2441,2450
37600911320,946,949
37600911330,2045,2062
37600911340,481,496
37600911350,141,141
37600911360,90,90
37600911370,15,18
37600911380,143,143
37600911400,97,99
37600911410,507,511
37600911420,206,208
37600911451,822,822
37600911460,655,655
37600911500,908,915
37600911700,1078,1084
37600911720,875,875
37600911730,1324,1330
37600911750,649,656
37600911760,85,88
37600911780,2207,2241
37600911790,1179,1179
37600911800,1186,1186
37600912201,619,622
37600912210,2384,2391
37600912220,9213,9313
37600912230,499,499
37600912240,66,66
37600912250,190,190
37600912460,1499,1503
37600912470,219,237
37600912510,3845,3877
37600912540,387,391
37600912550,731,731
37600912701,1863,1863
37600913200,860,865
37600913220,298,301
37600913300,65,65
37600913810,91,91
37600913840,665,665
37600913860,284,292
37600913940,822,835
37600913950,2616,2635
37600913960,567,575
37600913970,143,145
37600914000,186,188
37600914020,656,665
37600914030,458,466
37600914035,267,274
37600914040,1680,1691
37600914050,866,885
37600914055,624,627
37600914060,218,224
37600914070,2556,2556
37600914090,2221,2226
37600914100,63,91
37600914300,325,329
37600914400,406,421
37600914500,2018,2032
37600914600,1526,1547
37600914610,780,789
37600914950,712,735
37600915200,596,598
37600915540,344,347
37600915550,472,472
37600915700,1423,1432
37600915710,167,167
37600915720,661,661
37600915730,292,298
37600915760,648,690
37600915765,113,116
37600915775,282,282
37600915900,922,957
37600915930,825,834
37600915940,2759,2781
37600915950,2101,2116
37600915960,42,48
37600916200,2143,2159
37600916210,1123,1123
37600916250,551,559
37600916301,564,571
37600916305,357,368
37600916450,85,85
37600916701,1418,1446
37600916950,197,202
37600917720,49,49
37600917730,431,431
37600918000,414,414
37600918010,189,204
37600918100,735,745
37600918110,1437,1443
37600918130,454,454
37600918140,50,58
37600918160,161,166
37600918220,1647,1647
37600918241,332,334
37600918250,2620,2622
37600918700,176,176
37600918890,23,23
37600918900,796,796
37600918905,285,295
37600918920,155,165
37600918925,1591,1610
37600918930,1315,1323
37600918935,195,195
37600918960,2282,2282
37600918985,2761,2762
37600919000,39,39
37600919020,347,355
37600919050,867,867
37600919060,289,297
37600919070,489,493
37600919080,420,440
37600919090,410,420
37600919150,343,343
37600919160,686,687
37600919200,98,98
37600919210,835,852
37600919240,155,155
37600919250,1807,1816
37600919260,498,501
37600919270,167,172
37600919280,437,440
37600919350,631,636
37600919450,1363,1363
37600919830,775,775
37600919940,725,735
37600919950,2620,2620
37600920440,17,17
37600920450,0,305
37600921160,180,180
37600922300,52,0
37600923010,2052,2078
37600923060,6,6
37600923090,0,10
37600923140,888,910
37600923340,173,176
37600923350,97,98
37600923400,105,105
37600923410,268,275
37600923420,168,0
37600923430,221,223
37600923440,234,236
37600923450,102,102
37600923470,340,340
37600923500,665,683
37600923600,36,54
