37600500014,95,97
37600500250,0,
37600500502,2231,2237
37600501100,89,
37600501150,3049,3073
37600501202,1597,1627
37600501300,5673,
37600501600,3,
37600502001,2912,2912
37600502500,194,194
37600502250,221,
37600503000,1521,
37600503500,780,
37600504004,1572,1585
37600504255,1237,1237
37600504509,637,
37600505250,216,
37600505300,570,
37600505500,259,260
37600505600,972,972
37600505700,573,
37600505750,87,
37600505800,617,620
37600506009,864,867
37600506511,6,6
37600507502,1510,
37600507600,612,
37600507701,47,
37600507801,1633,1633
37600508002,77,
37600508501,924,
37600510505,1307,
37600510600,3351,
37600510620,210,226
37600510650,247,250
37600510700,0,
37600510750,0,
37600512001,326,330
37600512501,1021,
37600512520,512,512
37600513006,612,612
37600513502,148,148
37600514003,0,
37600514004,216,217
37600514250,3053,3063
37600514509,171,
37600515050,1415,1416
37600515201,30,
37600516401,278,281
37600516502,2335,2337
37600516510,0,
37600516570,41,
37600516700,16,
37600517003,300,
37600517501,129,129
37600517600,4590,
37600517650,0,
37600517651,491,
37600517700,585,757
37600518000,0,0
37600518500,388,397
37600519010,1646,1686
37600520000,2761,
37600520500,218,
37600521008,7,
37600521502,1180,1188
37600521510,64,65
37600522502,962,
37600523000,3240,3240
37600524003,0,
37600524300,57,58
37600524600,1390,
37600525000,71,73
37600525251,79,
37600525302,1009,1010
37600525600,239,
37600525800,1897,1918
37600526301,1077,1102
37600527005,374,374
37600527504,206,207
37600528505,88,89
37600528520,0,
37600528530,289,305
37600529002,493,500
37600530000,120,
37600530100,4,
37600530500,1869,
37600531007,166,172
37600531600,114,
37600532000,356,363
37600532010,,
37600533011,250,253
37600533504,1000,
37600533756,362,
37600534250,677,679
37600534751,1137,1137
37600535006,2302,2321
37600536000,133,133
37600537001,0,
37600538005,775,784
37600538105,,
37600538251,312,315
37600538504,,
37600538600,155,568
37600539000,1559,
37600539121,510,510
37600539130,115,115
37600539140,123,125
37600539145,1641,1645
37600539203,899,902
37600539254,275,
37600539300,19,26
37600539340,1417,1438
37600539345,,
37600539350,478,498
37600539360,329,334
37600539370,625,633
37600539380,259,260
37600539450,275,
37600539508,111,
37600539602,1356,1372
37600539800,4250,
37600540007,217,221
37600540770,394,
37600540791,0,
37600540810,5542,
37600540850,45,45
37600540900,449,
37600541100,1559,1586
37600541500,198,
37600541756,216,223
37600542008,564,574
37600542500,38,
37600542580,584,584
37600543001,0,0
37600543101,1183,1202
37600543251,0,
37600543252,0,
37600543300,459,
37600543420,0,
37600544252,799,
37600545001,501,
37600545500,1007,1007
37600545550,34,
37600546500,160,
37600546600,25,
37600547000,1325,1325
37600547500,956,976
37600547750,80,
37600547760,208,
37600548001,4091,
37600548501,447,447
37600548550,637,
37600548600,1642,
37600548751,598,
37600549000,0,
37600549500,1343,
