37600300020,1770,1770
37600300504,2118,2206
37600301000,0,0
37600301200,406,409
37600301100,1164,1164
37600301508,326,328
37600301900,50,51
37600302007,628,634
37600302000,569,572
37600303501,1737,1741
37600303101,454,577
37600304002,141,141
37600304100,47,52
37600305801,328,332
37600306201,146,146
37600307620,412,418
37600307640,529,538
37600311003,1890,1902
37600311254,931,943
37600311400,681,687
37600311460,724,733
37600311541,241,245
37600312004,197,197
37600312503,153,153
37600313503,619,628
37600314006,936,949
37600314550,437,439
37600314500,334,336
37600314460,791,844
37600316005,2967,2982
37600316100,98,99
37600318001,1271,1282
37600319008,18,25
37600319251,420,420
37600320502,510,510
37600320541,878,880
37600322000,1522,1563
37600323010,211,214
37600324150,770,770
37600324510,24,24
37600324500,4106,4125
37600324800,2200,2278
37600325250,1535,1620
37600325501,938,950
37600326000,1740,1740
37600328005,615,627
37600328100,252,257
37600328756,461,461
37600329504,1118,1152
37600329400,392,395
37600329460,689,718
37600335010,99932,99982
37600335001,309,309
37600337550,339,339
37600337540,597,614
37600337600,375,389
37600337800,1189,1203
37600337860,22,23
37600338002,19,19
37600338250,4438,4442
37600338300,64,64
37600338500,941,942
37600338600,2043,2073
37600338690,79,79
37600339530,1272,1272
37600339590,445,447
37600339560,132,132
37600339550,218,219
37600340201,389,396
37600340301,821,821
37600340500,55,72
37600340410,435,441
37600340450,886,889
37600340600,1136,1136
37600340700,1161,1167
37600341020,228,247
37600341001,1574,1602
37600343002,349,355
37600344000,867,886
37600346001,1052,1052
37600346660,719,719
37600347051,492,496
37600347501,1753,1769
37600348502,46,46
37600348800,619,622
